code,name,section,date,open,high,low,close,vol,value,n_stock,agg_price,foreign_rate,agency_buy,agency_netbuy
A005930,samsung,KOSPI,20191104,29300,29500,29100,29300,2182545,63919000000,419349000,12286925000000,29.709999084472656,545580,48060720
A005930,samsung,KOSPI,20191105,29200,29800,29100,29700,2514030,74316000000,419349000,12454665000000,29.799999237060547,482205,48542925
A005930,samsung,KOSPI,20191106,29800,30200,29600,30200,2583720,77376000000,419349000,12664339000000,29.920000076293945,180370,48723295
A005930,samsung,KOSPI,20191107,30400,30900,29400,30200,6110920,183651000000,419349000,12664339000000,29.90999984741211,115330,48838625
A005930,samsung,KOSPI,20191108,30400,31000,30200,30400,4503870,138130000000,419483000,12752283000000,30.229999542236328,-179850,48658775
A005930,samsung,KOSPI,20191111,30600,31000,30400,30800,2549045,78324000000,419483000,12920076000000,30.420000076293945,-425440,48233335
A005930,samsung,KOSPI,20191112,30800,30900,30400,30700,1981460,60622000000,419483000,12878128000000,30.540000915527344,-257460,47975875
A005930,samsung,KOSPI,20191113,30500,30800,30200,30700,1884795,57523000000,419483000,12878128000000,30.729999542236328,-449210,47526665
A005930,samsung,KOSPI,20191114,30900,31000,30400,30900,3257070,100292000000,419483000,12962024000000,30.770000457763672,94710,47621375
A005930,samsung,KOSPI,20191115,30900,31100,30700,31100,1405420,43545000000,419483000,13045921000000,30.81999969482422,233705,47855080
A005930,samsung,KOSPI,20191118,31100,31600,31100,31500,1861810,58499000000,419483000,13213714000000,30.860000610351562,298610,48153690
A005930,samsung,KOSPI,20191119,31500,31500,31100,31300,1616165,50544000000,430370000,13470581000000,30.15999984741211,-304220,47849470
A005930,samsung,KOSPI,20191120,31200,31800,31100,31300,1663380,52185000000,430370000,13470581000000,30.079999923706055,-78995,47770475
A005930,samsung,KOSPI,20191121,31300,31400,30200,30800,3334270,101891000000,430370000,13255396000000,30.110000610351562,-230935,47539540
A005930,samsung,KOSPI,20191122,30600,31100,30400,30600,1675190,51336000000,430370000,13169322000000,30.110000610351562,-47945,47491595
A005930,samsung,KOSPI,20191125,30700,31300,30700,31300,1501350,46742000000,430370000,13470581000000,30.15999984741211,46435,47538030
A005930,samsung,KOSPI,20191126,31400,31700,31300,31500,1807005,56860000000,430370000,13556655000000,30.190000534057617,54695,47592725
A005930,samsung,KOSPI,20191127,31700,31800,31300,31500,1473095,46503000000,430387000,13557190000000,30.25,-19815,47572910
A005930,samsung,KOSPI,20191128,31300,31500,31100,31400,1091105,34148000000,430387000,13514151000000,30.239999771118164,98585,47671495
A005930,samsung,KOSPI,20191129,31200,31800,30700,31100,2356265,73508000000,430387000,13385035000000,30.309999465942383,-493900,47177595
A005930,samsung,KOSPI,20191202,31200,31300,30700,31300,1250960,38852000000,430387000,13471113000000,30.350000381469727,59065,47236660
A005930,samsung,KOSPI,20191203,31100,31400,30800,31400,1177265,36699000000,430387000,13514151000000,30.360000610351562,3335,47239995
A005930,samsung,KOSPI,20191204,31200,31200,30900,31200,1165705,36231000000,430387000,13428074000000,30.3799991607666,-103480,47136515
A005930,samsung,KOSPI,20191205,31100,31200,29700,29900,4207300,126785000000,430387000,12868571000000,30.329999923706055,-247390,46889125
A005930,samsung,KOSPI,20191206,29800,30800,29800,30700,2076950,63049000000,430387000,13212880000000,30.3799991607666,307040,47196165
A005930,samsung,KOSPI,20191209,30800,30900,30200,30300,1336650,40683000000,430471000,13043271000000,30.3799991607666,-274195,46921970
A005930,samsung,KOSPI,20191210,30000,30300,29400,29900,2580370,77095000000,430858000,12882654000000,30.3700008392334,-162610,46759360
A005930,samsung,KOSPI,20191211,30100,30100,29500,30000,2400355,71489000000,430858000,12925740000000,30.489999771118164,-663280,46096080
A005930,samsung,KOSPI,20191212,30200,30300,29800,29900,3551890,106285000000,431068000,12888933000000,30.40999984741211,-334245,45761835
A005930,samsung,KOSPI,20191213,30100,30200,29700,30200,2284110,68349000000,431068000,13018253000000,30.420000076293945,-135720,45626115
A005930,samsung,KOSPI,20191216,30200,30400,30000,30300,1485475,44824000000,431068000,13061360000000,30.3700008392334,8830,45634945
A005930,samsung,KOSPI,20191217,30300,30400,29900,30100,1379160,41469000000,431068000,12975146000000,30.31999969482422,-98190,45536755
A005930,samsung,KOSPI,20191218,30100,30400,29900,30200,1263760,38074000000,431068000,13018253000000,30.299999237060547,-60215,45476540
A005930,samsung,KOSPI,20191219,30100,30200,29800,30000,879245,26342000000,431068000,12932040000000,30.309999465942383,8205,45484745
A005930,samsung,KOSPI,20191220,30000,30600,29900,30000,2727225,82308000000,431068000,12932040000000,30.270000457763672,-39305,45445440
A005930,samsung,KOSPI,20191223,30200,30200,29600,29700,1417015,42266000000,431068000,12802719000000,30.260000228881836,-172755,45272685
A005930,samsung,KOSPI,20191224,29600,30000,28900,29300,1839085,54009000000,431068000,12630292000000,30.270000457763672,-91675,45181010
A005930,samsung,KOSPI,20191226,29200,29600,29200,29600,1604605,47362000000,431068000,12759612000000,30.06999969482422,201900,45382910
A005930,samsung,KOSPI,20191227,29900,30800,29800,30700,3452740,105164000000,431068000,13233787000000,30.200000762939453,61045,45443955
A005930,samsung,KOSPI,20191230,30800,31000,30600,30700,2142935,65429000000,431068000,13233787000000,30.139999389648438,239570,45683525
A005930,samsung,KOSPI,20200102,30800,30900,30400,30500,1205235,36886000000,431068000,13147574000000,30.209999084472656,-353585,45329940
A005930,samsung,KOSPI,20200103,30700,31000,30200,30500,1574240,48099000000,431068000,13147574000000,30.239999771118164,-122915,45207025
A005930,samsung,KOSPI,20200106,30100,31000,30000,30900,1968575,60244000000,431068000,13320001000000,30.389999389648438,400135,45607160
A005930,samsung,KOSPI,20200107,31000,32000,30900,32000,4200930,133086000000,431068000,13794176000000,30.610000610351562,914800,42429180
A005930,samsung,KOSPI,20200108,31700,32400,31300,31900,4258095,135601000000,431068000,13751069000000,30.719999313354492,633515,43062695
A005930,samsung,KOSPI,20200109,32700,33100,32500,32800,4391595,143868000000,431068000,14139030000000,30.809999465942383,129095,43191790
A005930,samsung,KOSPI,20200110,33000,33300,32600,33000,2009530,66055000000,431113000,14226729000000,30.889999389648438,-183985,47100585
A005930,samsung,KOSPI,20200113,33100,33500,33000,33400,2378335,79199000000,431113000,14399174000000,31.0,-405490,46695095
A005930,samsung,KOSPI,20200114,33500,33700,33100,33400,2116430,70745000000,431113000,14399174000000,31.1299991607666,-212615,46482480
A005930,samsung,KOSPI,20200115,33400,34100,33300,34000,2310595,78240000000,431113000,14657842000000,31.219999313354492,59100,46541580
A005930,samsung,KOSPI,20200116,34000,34400,34000,34300,1300245,44522000000,431113000,14787175000000,31.260000228881836,-11395,46530185
A005930,samsung,KOSPI,20200117,34300,34500,33600,33700,1773620,60071000000,431113000,14528508000000,31.15999984741211,-61480,46468705
A005930,samsung,KOSPI,20200120,33800,34000,33400,33700,1902550,64043000000,431113000,14528508000000,31.260000228881836,-384300,46084405
A005930,samsung,KOSPI,20200121,33700,33800,32700,33000,1945775,64302000000,431113000,14226729000000,31.3799991607666,-292055,45792350
A005930,samsung,KOSPI,20200122,33200,33800,32900,33200,2521750,83845000000,431113000,14312951000000,31.299999237060547,46750,45839100
A005930,samsung,KOSPI,20200123,33600,33600,32900,33100,1617100,53605000000,431113000,14269840000000,31.299999237060547,-229075,45610025
A005930,samsung,KOSPI,20200128,32000,32700,31900,32500,2566140,83012000000,431576000,14026220000000,31.34000015258789,155525,41672770
A005930,samsung,KOSPI,20200129,33100,33200,32500,32700,1275835,41768000000,431576000,14112535000000,31.360000610351562,-105565,45659985
A005930,samsung,KOSPI,20200130,32600,33100,32100,32400,2094540,68179000000,431576000,13983062000000,31.469999313354492,169485,45829470
A005930,samsung,KOSPI,20200131,32500,32800,31700,31800,1730335,55664000000,431576000,13724116000000,31.40999984741211,218545,46048015
A005930,samsung,KOSPI,20200203,31200,32100,31200,31900,2119535,67254000000,431576000,13767274000000,31.329999923706055,125385,42080620
A005930,samsung,KOSPI,20200204,32300,33100,32100,32900,1973865,64589000000,431576000,14198850000000,31.34000015258789,-102735,46070665
A005930,samsung,KOSPI,20200205,33300,33400,32300,32600,2284770,74890000000,431576000,14069377000000,31.219999313354492,-249015,45821650
A005930,samsung,KOSPI,20200206,33100,33600,32700,33200,2760220,91982000000,431576000,14328323000000,31.170000076293945,424990,42153860
A005930,samsung,KOSPI,20200207,33400,34100,33200,33500,2610500,87779000000,431997000,14471899000000,31.1200008392334,3215,46249855
A005930,samsung,KOSPI,20200210,33500,33900,33200,33800,1876045,63204000000,431997000,14601498000000,31.100000381469727,225415,42382490
A005930,samsung,KOSPI,20200211,33800,34000,33600,34000,1535600,52053000000,431997000,14687898000000,31.110000610351562,120940,46596210
A005930,samsung,KOSPI,20200212,33900,34400,33600,34400,2039585,69428000000,431997000,14860696000000,31.1200008392334,285865,42789295
A005930,samsung,KOSPI,20200213,34900,36300,34700,35800,9389900,335224000000,431997000,15465492000000,31.700000762939453,-197130,46684945
A005930,samsung,KOSPI,20200214,36200,36900,35800,36000,4740425,172064000000,432255000,15561180000000,31.65999984741211,25010,46709955
A005930,samsung,KOSPI,20200217,36000,36400,35800,36100,1647040,59570000000,432255000,15604405000000,31.649999618530273,24105,46734060
A005930,samsung,KOSPI,20200218,36100,36700,35800,36400,2936265,106707000000,432255000,15734082000000,31.829999923706055,-579380,46154680
A005930,samsung,KOSPI,20200219,36800,38100,36700,38000,6814990,255374000000,432255000,16425690000000,32.09000015258789,119900,46274580
A005930,samsung,KOSPI,20200220,38100,38300,37600,38100,2737025,103775000000,432255000,16468915000000,32.040000915527344,246900,46521480
A005930,samsung,KOSPI,20200221,37700,38300,37500,37900,2792485,105886000000,432255000,16382464000000,32.18000030517578,-403215,42025485
A005930,samsung,KOSPI,20200224,36900,37200,36400,36700,3963665,145657000000,432255000,15863758000000,32.16999816894531,130045,42155530
A005930,samsung,KOSPI,20200225,36400,37200,36000,37100,2983815,109818000000,432255000,16036660000000,32.310001373291016,43690,42199220
A005930,samsung,KOSPI,20200226,36700,37100,36300,36800,2581890,94776000000,432255000,15906984000000,32.2400016784668,-50880,42148340
A005930,samsung,KOSPI,20200227,36800,37100,35300,35700,3925310,141083000000,432255000,15431503000000,32.31999969482422,-314675,41833665
A005930,samsung,KOSPI,20200228,34900,35300,34100,34400,5114585,176866000000,432718000,14885499000000,32.43000030517578,108905,41942570
A005930,samsung,KOSPI,20200302,34900,35300,33900,35000,3967475,137849000000,432718000,15145130000000,32.36000061035156,-37975,41904595
A005930,samsung,KOSPI,20200303,36100,36200,35000,35000,3145085,111773000000,432718000,15145130000000,32.279998779296875,-219140,41685455
A005930,samsung,KOSPI,20200304,34800,36200,34800,35900,3545940,126881000000,432718000,15534576000000,32.369998931884766,-125015,45653220
A005930,samsung,KOSPI,20200305,36500,36600,35300,35900,4108720,147182000000,432718000,15534576000000,32.13999938964844,-358780,45294440
A005930,samsung,KOSPI,20200306,35300,35700,34800,35100,2842120,99766000000,432718000,15188401000000,32.18000030517578,-384700,44909740
A005930,samsung,KOSPI,20200309,34200,34300,33200,33500,4028190,135302000000,432718000,14496053000000,32.04999923706055,-92845,40724115
A005930,samsung,KOSPI,20200310,32900,34900,32800,34600,4754375,161597000000,432718000,14972042000000,32.04999923706055,1000260,45817155
A005930,samsung,KOSPI,20200311,34400,34900,33400,33800,2751135,93582000000,432718000,14625868000000,32.0099983215332,-146805,45670350
A005930,samsung,KOSPI,20200312,33400,33800,31700,32200,6090350,197767000000,432718000,13933519000000,31.93000030517578,221830,45892180
A005930,samsung,KOSPI,20200313,30000,32300,29000,31800,8009925,244111000000,433699000,13791628000000,31.760000228881836,854120,42653520
A005930,samsung,KOSPI,20200316,32400,32800,29500,29500,6262420,193135000000,433699000,12794120000000,31.43000030517578,-60820,46685480
A005930,samsung,KOSPI,20200317,28200,30100,28000,29500,6105230,178276000000,433699000,12794120000000,31.200000762939453,464085,47149565
A005930,samsung,KOSPI,20200318,29700,30400,28100,28200,5537635,163653000000,433699000,12230311000000,31.200000762939453,107435,47257000
A005930,samsung,KOSPI,20200319,29100,29400,25500,26800,10785705,289115000000,433699000,11623133000000,31.15999984741211,432255,43596475
A005930,samsung,KOSPI,20200320,27600,30200,26900,29900,8828780,251523000000,433699000,12967600000000,31.260000228881836,229755,43826230
A005930,samsung,KOSPI,20200323,27600,29600,27500,28700,7846890,224181000000,433699000,12447161000000,31.049999237060547,23480,47942490
A005930,samsung,KOSPI,20200324,30100,31000,29400,30900,6356935,193004000000,433699000,13401299000000,31.149999618530273,305695,48248185
A005930,samsung,KOSPI,20200325,32100,32500,30200,30900,6451880,201146000000,433699000,13401299000000,31.010000228881836,-812070,47436115
A005930,samsung,KOSPI,20200326,31000,31200,30000,30100,4468440,135986000000,433699000,13054339000000,30.90999984741211,-429990,42913345
A005930,samsung,KOSPI,20200327,31300,31400,29800,30500,4794940,146105000000,434372000,13248346000000,30.969999313354492,92330,47098455
A005930,samsung,KOSPI,20200330,29900,30900,29500,30600,3341270,101167000000,434372000,13291783000000,31.059999465942383,200940,47299395
A005930,samsung,KOSPI,20200331,31000,31800,30400,31100,5212370,162351000000,434372000,13508969000000,31.06999969482422,61940,47361335
A005930,samsung,KOSPI,20200401,31200,31700,30000,30100,3971475,122593000000,434372000,13074597000000,30.670000076293945,-460010,42808545
A005930,samsung,KOSPI,20200402,30400,31400,29800,31400,5218950,161138000000,434372000,13639280000000,30.709999084472656,735960,47637285
A005930,samsung,KOSPI,20200403,31700,31800,31000,31500,2728745,85814000000,434372000,13682718000000,30.690000534057617,13270,47650555
A005930,samsung,KOSPI,20200406,31700,32200,31500,32100,4039025,128537000000,434372000,13943341000000,30.56999969482422,747040,44304815
A005930,samsung,KOSPI,20200407,32700,32900,31700,32000,4603990,148016000000,434372000,13899904000000,30.34000015258789,314140,44618955
A005930,samsung,KOSPI,20200408,31800,32100,31600,31600,3691515,117330000000,434372000,13726155000000,30.229999542236328,-135915,44483040
A005930,samsung,KOSPI,20200409,32200,32200,31500,31600,3634600,115401000000,434372000,13726155000000,30.329999923706055,-850375,47725445
A005930,samsung,KOSPI,20200410,31700,32300,31400,32200,3766615,120355000000,434785000,14000077000000,30.40999984741211,-307695,47417750
A005930,samsung,KOSPI,20200413,32200,32200,31400,31500,2351255,74640000000,434785000,13695727000000,30.3799991607666,-275485,47142265
A005930,samsung,KOSPI,20200414,31900,32100,31600,31900,2153795,68818000000,434785000,13869641000000,30.329999923706055,193205,47335470
A005930,samsung,KOSPI,20200416,31800,33400,31700,33100,5027665,165508000000,434785000,14391383000000,30.389999389648438,499220,43741910
A005930,samsung,KOSPI,20200417,33800,34500,33500,34400,4738970,161795000000,434785000,14956604000000,30.31999969482422,89520,43831430
A005930,samsung,KOSPI,20200420,34500,35800,34400,35000,4296515,151288000000,434785000,15217475000000,30.3799991607666,-241900,47682310
A005930,samsung,KOSPI,20200421,35300,35500,33700,35100,6160630,213997000000,434785000,15260953000000,30.489999771118164,237815,47920125
A005930,samsung,KOSPI,20200422,34800,35400,34300,35400,3430730,119747000000,434785000,15391389000000,30.34000015258789,119985,48040110
A005930,samsung,KOSPI,20200423,36300,37300,36100,37100,7548995,278292000000,434785000,16130523000000,30.56999969482422,549530,44496860
A005930,samsung,KOSPI,20200424,36900,37700,36400,36600,5368420,198791000000,434785000,15913131000000,30.540000915527344,40635,48630275
A005930,samsung,KOSPI,20200427,36600,37400,36300,36800,3609815,133223000000,434785000,16000088000000,30.510000228881836,98205,48728480
A005930,samsung,KOSPI,20200428,37100,37300,36300,37000,3343190,122863000000,434785000,16087045000000,30.56999969482422,-356690,48371790
A005930,samsung,KOSPI,20200429,36800,37300,36500,36800,3297560,121158000000,434785000,16000088000000,30.6299991607666,-514910,43764100
A005930,samsung,KOSPI,20200504,36300,38000,36000,37300,5097045,188928000000,434785000,16217480000000,30.729999542236328,-65015,43699085
A005930,samsung,KOSPI,20200506,37800,40000,37600,39900,10179735,394767000000,434785000,17347921000000,30.799999237060547,1411730,49203595
A005930,samsung,KOSPI,20200507,39900,41500,39700,41200,13148545,535118000000,434785000,17913142000000,31.170000076293945,-370690,44740125
A005930,samsung,KOSPI,20200508,41300,42000,40800,41200,7027020,291638000000,435348000,17936337000000,31.299999237060547,-493820,48339085
A005930,samsung,KOSPI,20200511,41400,42300,41300,41500,5242065,218971000000,435348000,18066942000000,31.31999969482422,-589240,47749845
A005930,samsung,KOSPI,20200512,41800,43300,41200,42900,7815475,331042000000,435348000,18676429000000,31.549999237060547,-613395,47136450
A005930,samsung,KOSPI,20200513,42300,43300,42300,43300,5568040,238661000000,435348000,18850568000000,31.610000610351562,-635310,46501140
A005930,samsung,KOSPI,20200514,43200,45600,42800,45000,7299065,325100000000,435348000,19590660000000,31.760000228881836,-499245,46001895
A005930,samsung,KOSPI,20200515,45700,46300,43200,44300,7620415,338745000000,435348000,19285916000000,31.610000610351562,-394170,45607725
A005930,samsung,KOSPI,20200518,44300,45100,43700,44200,3722665,165440000000,435348000,19242381000000,31.610000610351562,-226910,45380815
A005930,samsung,KOSPI,20200519,44300,44500,42800,44000,6544515,285937000000,435348000,19155312000000,31.790000915527344,-895335,44485480
A005930,samsung,KOSPI,20200520,44700,46900,44400,46300,8869800,405954000000,435348000,20156612000000,31.780000686645508,651225,45136705
A005930,samsung,KOSPI,20200521,47500,48000,46900,47500,7043685,334348000000,435348000,20679030000000,31.639999389648438,-439735,44696970
A005930,samsung,KOSPI,20200522,47500,49700,47000,49400,9435320,461153000000,435348000,21506191000000,31.729999542236328,-743075,43953895
A005930,samsung,KOSPI,20200525,50200,54000,49800,53600,13268880,692843000000,435348000,23334652000000,31.739999771118164,-1759910,42193985
A005930,samsung,KOSPI,20200526,54700,55900,52200,54000,16371465,880036000000,435348000,23508792000000,31.690000534057617,-1906105,40287880
A005930,samsung,KOSPI,20200527,52400,53400,51400,52100,10079870,528296000000,435348000,22681630000000,31.6200008392334,-1379740,38908140
A005930,samsung,KOSPI,20200528,51500,54000,50500,53400,12475240,653141000000,435348000,23247583000000,31.639999389648438,-451925,38456215
A005930,samsung,KOSPI,20200529,52700,53500,51500,52700,8229110,430341000000,435794000,22966343000000,31.450000762939453,-388040,33975395
A005930,samsung,KOSPI,20200601,52700,53200,51900,52800,5418490,285560000000,435794000,23009923000000,31.389999389648438,-363240,37704935
A005930,samsung,KOSPI,20200602,52500,52600,51400,51900,4894230,254382000000,435794000,22617708000000,31.3799991607666,-700750,37004185
A005930,samsung,KOSPI,20200603,51900,52300,49500,49900,11511955,579420000000,435794000,21746120000000,31.360000610351562,-2365965,30545440
A005930,samsung,KOSPI,20200604,49500,51400,49400,50800,6144750,310961000000,435794000,22138335000000,31.5,-280675,30264765
A005930,samsung,KOSPI,20200605,50600,50700,49500,50200,5036320,251113000000,435794000,21876858000000,31.3799991607666,-160800,34196745
A005930,samsung,KOSPI,20200608,50500,51600,49700,51300,7085390,360335000000,435794000,22356232000000,31.389999389648438,271945,34468690
A005930,samsung,KOSPI,20200609,51100,51900,50500,50900,4174310,212831000000,435794000,22181914000000,31.31999969482422,40235,34508925
A005930,samsung,KOSPI,20200610,51300,52700,51300,52400,7877260,411339000000,435794000,22835605000000,33.22999954223633,1604700,36113625
A005930,samsung,KOSPI,20200611,52800,53600,52200,53000,8622755,456082000000,435794000,23097082000000,33.06999969482422,1584440,37698065
A005930,samsung,KOSPI,20200612,51300,53600,51200,53200,8444875,443878000000,437366000,23267871000000,32.95000076293945,1142570,38840635
A005930,samsung,KOSPI,20200615,53200,54200,50000,50500,7746150,406093000000,437366000,22086983000000,32.90999984741211,-144615,38696020
A005930,samsung,KOSPI,20200616,52100,52600,51600,52600,4577280,239414000000,437366000,23005451000000,32.97999954223633,303550,34906790
A005930,samsung,KOSPI,20200617,52300,53600,51600,52600,5811020,305645000000,437366000,23005451000000,33.0,-347835,34558955
A005930,samsung,KOSPI,20200618,52900,53400,52100,52700,4905720,258978000000,437366000,23049188000000,33.15999984741211,120045,38771780
A005930,samsung,KOSPI,20200619,53500,53900,52400,52700,4600630,243339000000,437366000,23049188000000,33.18000030517578,-310100,34368900
A005930,samsung,KOSPI,20200622,52700,55200,52100,54800,10043280,546343000000,437366000,23967656000000,33.52000045776367,84340,38546020
A005930,samsung,KOSPI,20200623,55800,57800,55400,56300,10831335,614118000000,437366000,24623705000000,33.470001220703125,-74160,34379080
A005930,samsung,KOSPI,20200624,56300,56800,55000,56500,5406165,302367000000,437366000,24711179000000,33.45000076293945,-252570,38219290
A005930,samsung,KOSPI,20200625,55700,56400,54700,54900,4501290,249168000000,437366000,24011393000000,33.38999938964844,-509375,37709915
A005930,samsung,KOSPI,20200626,55900,56000,53600,54900,4063630,222177000000,439000000,24101100000000,33.29999923706055,-111480,37598435
A005930,samsung,KOSPI,20200629,53800,54700,53200,53500,3894090,210052000000,439000000,23486500000000,33.41999816894531,-368500,37229935
A005930,samsung,KOSPI,20200630,54400,54600,53500,53500,3120445,168146000000,439000000,23486500000000,33.400001525878906,26290,37256225
A005930,samsung,KOSPI,20200701,54300,55000,53500,53900,2890115,157003000000,439000000,23662100000000,33.439998626708984,-63825,37192400
A005930,samsung,KOSPI,20200702,54700,57100,54600,57100,6892725,385059000000,439000000,25066900000000,33.72999954223633,753355,37945755
A005930,samsung,KOSPI,20200703,57900,59400,56800,58800,8022465,469241000000,439000000,25813200000000,33.869998931884766,73995,38019750
A005930,samsung,KOSPI,20200706,59600,61500,59400,60100,6724255,406054000000,439000000,26383900000000,33.7400016784668,11440,38031190
A005930,samsung,KOSPI,20200707,61300,63600,60800,62100,7764100,483013000000,439000000,27261900000000,33.959999084472656,-698015,37333175
A005930,samsung,KOSPI,20200708,62400,65600,61000,65600,9348315,594173000000,439000000,28798400000000,34.119998931884766,-479080,36854095
A005930,samsung,KOSPI,20200709,67000,71100,66400,71100,12317515,851794000000,439000000,31212900000000,34.099998474121094,-1134495,31626820
A005930,samsung,KOSPI,20200710,70200,73600,69100,71100,12834675,915598000000,439230000,31229253000000,33.77000045776367,-647600,35072000
A005930,samsung,KOSPI,20200713,71800,72200,69000,70400,6958720,487767000000,439230000,30921792000000,33.58000183105469,-56065,30923155
A005930,samsung,KOSPI,20200714,68100,69300,68000,68600,6062595,415345000000,439230000,30131178000000,33.58000183105469,-604655,34411280
A005930,samsung,KOSPI,20200715,68800,69900,66400,67500,7437085,503438000000,439230000,29648025000000,33.5,-516765,33894515
A005930,samsung,KOSPI,20200716,66400,67100,63800,64400,9707540,631803000000,439230000,28286412000000,33.529998779296875,-978410,32916105
A005930,samsung,KOSPI,20200717,63800,65400,62800,65000,6342935,409878000000,439230000,28549950000000,33.459999084472656,-176480,32739625
A005930,samsung,KOSPI,20200720,65000,65000,62000,62000,7672110,480532000000,439230000,27232260000000,33.18000030517578,-626005,32113620
A005930,samsung,KOSPI,20200721,64700,65200,62300,63200,8383150,535423000000,439230000,27759336000000,32.95000076293945,6595,28027435
A005930,samsung,KOSPI,20200722,62100,64300,61200,63600,5796490,364213000000,439230000,27935028000000,32.900001525878906,-15265,32104950
A005930,samsung,KOSPI,20200723,63300,65900,63000,65900,6302175,410880000000,439230000,28945257000000,33.02000045776367,146470,28158640
A005930,samsung,KOSPI,20200724,65000,66600,64400,64900,4538215,295919000000,439230000,28506027000000,33.04999923706055,-192220,32059200
A005930,samsung,KOSPI,20200727,64200,65900,64100,65300,3016610,196998000000,439230000,28681719000000,33.08000183105469,240455,28206875
A005930,samsung,KOSPI,20200728,66400,67200,65700,65900,4365315,289968000000,439230000,28945257000000,33.09000015258789,94770,32394425
A005930,samsung,KOSPI,20200729,65800,66600,65000,66300,3092175,204290000000,439230000,29120949000000,33.13999938964844,-42060,28259585
A005930,samsung,KOSPI,20200730,67200,67400,66300,66400,3079360,205509000000,439230000,29164872000000,33.150001525878906,-196010,32156355
A005930,samsung,KOSPI,20200731,67200,68800,67100,68700,5394185,368553000000,439230000,30175101000000,33.2599983215332,294000,32450355
A005930,samsung,KOSPI,20200803,69500,73200,69400,73200,8184015,588181000000,439230000,32151636000000,33.2599983215332,343720,32794075
A005930,samsung,KOSPI,20200804,75700,76800,72200,74000,8573210,633840000000,439230000,32503020000000,33.150001525878906,-401865,28299430
A005930,samsung,KOSPI,20200805,73200,74200,72500,74100,5379395,396648000000,439230000,32546943000000,33.06999969482422,-88485,28210945
A005930,samsung,KOSPI,20200806,71700,74500,71500,72800,9244490,674403000000,439230000,31975944000000,32.849998474121094,-1522765,26688180
A005930,samsung,KOSPI,20200807,73600,74000,70100,70600,9495555,679879000000,440069000,31068871000000,32.470001220703125,-1015640,29765320
A005930,samsung,KOSPI,20200810,69200,71700,68300,71200,5431955,383473000000,440069000,31332912000000,32.459999084472656,-348625,29416695
A005930,samsung,KOSPI,20200811,70300,71400,69500,70500,3751425,264534000000,440069000,31024864000000,32.33000183105469,-207225,29209470
A005930,samsung,KOSPI,20200812,69700,71300,69500,70800,3647170,256461000000,440069000,31156885000000,32.310001373291016,-25585,29183885
A005930,samsung,KOSPI,20200813,71800,73000,71300,72100,5589295,403458000000,440069000,31728974000000,32.27000045776367,693810,29877695
A005930,samsung,KOSPI,20200814,72200,73200,71600,72500,4129010,298834000000,440069000,31905002000000,32.22999954223633,255505,30133200
A005930,samsung,KOSPI,20200818,74300,77900,73500,75600,15160185,1151546000000,440069000,33269216000000,32.5099983215332,796555,30929755
A005930,samsung,KOSPI,20200819,76900,77000,74400,75300,6796330,513178000000,440069000,33137195000000,32.2400016784668,79900,26916875
A005930,samsung,KOSPI,20200820,75200,76600,71900,72900,8433700,625127000000,440069000,32081030000000,32.18000030517578,170525,31180180
A005930,samsung,KOSPI,20200821,74000,74700,72400,74000,5107300,376698000000,440069000,32565106000000,32.29999923706055,136990,27224390
A005930,samsung,KOSPI,20200824,74900,76500,73500,76000,4848240,366433000000,440069000,33445244000000,32.33000183105469,149255,31466425
A005930,samsung,KOSPI,20200825,76900,77000,75400,76200,4438665,337656000000,440069000,33533257000000,32.29999923706055,-52980,31413445
A005930,samsung,KOSPI,20200826,76100,78800,75600,78400,6755145,526186000000,440069000,34501409000000,32.4900016784668,114340,27435005
A005930,samsung,KOSPI,20200827,79300,82600,79200,82100,9909200,807811000000,440069000,36129664000000,32.54999923706055,436870,31964655
A005930,samsung,KOSPI,20200828,82700,83200,80000,81100,7534980,610713000000,440069000,35689595000000,32.279998779296875,-628145,27243730
A005930,samsung,KOSPI,20200831,82100,84100,80200,81400,8148755,670241000000,440069000,35821616000000,32.08000183105469,-300575,26943155
A005930,samsung,KOSPI,20200901,82700,83200,80000,80300,5503680,446968000000,440069000,35337540000000,32.0099983215332,-204635,30831300
A005930,samsung,KOSPI,20200902,81100,82500,80300,82400,4608275,375494000000,440069000,36261685000000,32.09000015258789,70810,30902110
A005930,samsung,KOSPI,20200903,83100,83200,80800,82000,3696075,302233000000,440069000,36085658000000,32.060001373291016,-205235,30696875
A005930,samsung,KOSPI,20200904,78000,80900,77900,80400,5842645,467348000000,440069000,35381547000000,31.950000762939453,-395680,26208415
A005930,samsung,KOSPI,20200907,80300,80300,78200,78400,4644695,365482000000,440069000,34501409000000,31.8700008392334,-713355,29587840
A005930,samsung,KOSPI,20200908,78700,79700,76100,78000,5102695,398991000000,440069000,34325382000000,31.860000610351562,-106455,29481385
A005930,samsung,KOSPI,20200909,76300,77600,75800,76800,4677865,359076000000,440069000,33797299000000,31.860000610351562,-661285,28820100
A005930,samsung,KOSPI,20200910,78400,79300,76800,77100,4683540,364133000000,440069000,33929319000000,31.889999389648438,-328345,28491755
A005930,samsung,KOSPI,20200911,76400,76800,75100,75800,3964200,299234000000,440172000,33365037000000,31.920000076293945,-463750,28028005
A005930,samsung,KOSPI,20200914,75400,75600,73800,74700,4151155,309539000000,440172000,32880848000000,31.979999542236328,-584030,27443975
